V1	V2
44.1070942154764	2.19194576773006
33.313341803245	-5.32696163008727
38.9348744895343	-3.80889380251997
37.5046740448092	0.225380218752129
33.4040769816897	-18.8126351139676
39.7832756157638	0.112173219614204
42.7917793327145	-1.84170837258688
41.8025921065379	-0.386484621115887
38.0200344373365	0.385427157648762
35.7051454494411	-2.45179332797122
44.3015145269332	1.82058686306414
39.2380085711589	-16.7846836290638
37.6984537365976	-13.9816698576171
35.3457949237218	-13.7394607059458
35.5304900481788	-2.5619642474017
35.1246008730396	-19.9490001190354
38.5304844426081	-0.0251895142294861
35.7702571116841	-16.115804997868
35.477644431188	-13.155180227078
38.253052423488	-17.0493989752889
39.3823691414733	-15.4807415152911
35.0546810138114	-16.5924726753874
36.564471335772	-1.93773630541986
49.5820667491942	-0.740613541244576
43.5263004508013	0.762538507164158
49.4442678812392	-0.265598774979003
40.5674891109513	-15.6621459590674
35.8670863380245	-2.39947607792065
35.6478650275584	-17.6788736328093
39.2006525515262	-14.3900168116351
50.2259969870769	1.12556761981445
44.1973395779716	0.325815627008917
33.3550229260079	-17.7708113216276
38.188846935973	0.76794974096677
42.9309787269985	0.859471385894267
42.1091085210293	-0.401499890549833
48.8138741355377	-0.901509317224189
49.3524930889133	1.41223982523193
38.3856834735019	-1.78492189390421
37.3917345717013	-15.0606623642584
39.7897223292042	8.96718130055192
37.7935096190633	-16.9119608778451
37.4544477304033	-17.4714523420879
34.6528403912413	-14.5791691779487
40.3209258298537	-3.66512065559423
33.9262725031284	-6.30425685339775
38.5477646950273	-1.89372116929532
35.7523482995861	-6.30499509767002
34.8224029062197	-6.61121714500357
49.8019868527341	-0.770214519176147
36.9458469308976	-19.2801382488076
38.091591845927	-5.06422900732169
37.7235088626529	-0.0469314826591365
36.5977520178872	-5.5409798426287
36.8735531879429	-20.4162237459522
35.3960191338066	-14.0653770380144
45.0413583235027	5.26329582322103
32.3906736626838	0.882449122793573
41.4424583831244	-4.16387145614688
44.1880632574561	7.96693710987144
42.6808521611866	0.0792639578375199
38.6402279202226	-16.6623795880641
32.9363616205743	-17.1194364377913
34.9666882121234	-1.74232305424371
44.6927731208152	1.9837307672469
38.2827034461795	-18.6166285910803
36.8249546891127	-2.26068145512007
46.5324141674013	4.66522188843535
33.5051473441154	-17.6609444676636
33.877079890222	-18.0020877837843
44.7061938002885	1.9090498316102
41.4113711549834	1.14464678136326
33.4742541552038	-17.5017808883128
34.8054912248404	-3.64526080963179
34.4771920556527	-14.3838688692867
49.0919310603556	1.41397376973448
37.4650513729199	-17.7133030395687
32.9845537422917	-6.00488337395155
49.6694868186856	0.167619565429195
34.4440491757001	-16.052222142615
37.6631802481101	-16.8684770536374
41.8596381506694	-0.514737136905211
33.629751960512	-19.2249005352774
41.0204111141651	-3.93002869681837
36.6720878859116	-20.5446354268319
44.713366668792	2.22170545221497
32.9461693861507	-18.0227389179559
33.3879197001699	-18.6233890529909
39.5387964174571	1.83744093949796
39.1819100843888	0.197251227384863
35.6184823088791	-19.7614462654759
44.2251710400413	7.66726117659671
36.307733427293	0.377994586278475
34.0410041879821	-14.1246440748182
34.9242091786502	-6.67780134988881
38.5362698243267	-18.0380118468454
48.9159978447714	0.0570523837705431
47.0818730004194	-2.76537813020646
40.0376273301044	0.336533721854397
42.5706255640928	-0.724943698861705
39.2555810479505	-1.4331938163402
36.4808094439614	-9.49369184080177
41.0900410231306	-4.55304187582298
36.8842371589099	-19.3895239038003
37.4117321340785	-19.0677226099734
40.1283156411249	-3.44035403122225
37.5355869212982	0.907163732598481
47.1638430627148	-0.97670305269971
49.8149258700451	-0.750863301262747
48.5227407028249	-0.329627517684114
37.9668341709511	-15.0707073326683
36.1232825695416	-19.6680324824216
37.4980980688275	-2.41831510574812
44.2510539290797	2.1475881397831
36.2494677418786	-19.2884261913372
46.5858606334968	3.2462473901752
38.4535940974114	-18.7958455585363
32.9946799722753	-5.79145373794239
34.4988451008314	-6.27147717128287
36.9499739800347	-3.02387580296298
39.0633410360437	-17.4023715448646
37.0709755392336	-11.8689153961869
36.703041591724	-19.7877229642733
44.3192409289659	5.92523136581477
46.4700263965127	-4.3951259952663
38.2485960215054	-13.6680589439388
43.9701559685828	-15.0142901218928
37.9465768450827	-4.92625038997206
34.0831914753095	-19.6519457998291
40.0713103274057	1.61262453052428
49.5056873061966	-1.68484299733959
43.97429788766	-14.97955411986
36.2766444556945	-18.5772585680462
33.9799222164276	-3.87706758518447
46.2914206644461	-13.4982272647428
47.0502736879399	-12.7491624920078
40.1610961090991	0.239439871496013
49.6163799422947	-0.433138334958875
33.4584093475895	-18.1572362825339
40.8933779800901	-3.96004124927007
44.1295432930314	-14.9521903685324
42.9070182029058	-1.27533499607913
50.4057279334946	-0.242602981895102
45.2364634400716	-13.5716809189225
47.009013461571	-12.1722878838119
42.0346277069742	-3.78093476433399
36.9606801081075	-4.9461469393979
44.1826128258558	-14.8569021333097
36.2592190560782	-17.7923402538823
47.1600019694858	-12.8209799545563
51.5706787447397	1.28717480424549
46.4215560205281	-14.0266089572034
46.5231879727567	-3.54691934448938
35.2272385683441	-9.63841106756911
46.335100606759	-13.3071332449193
46.0694300368204	-13.9485241845409
41.5093749612107	6.34565591006299
33.6399205420004	-0.0975497937540982
50.0846004888521	-1.27940512917829
40.6880704579315	6.22745722390952
42.1294192831059	2.56266644907447
38.4979502412192	4.58289041736382
35.9297946060188	-11.884921301042
40.088293514894	6.75144352683654
40.5598080786451	-15.7927599505406
44.2320278611379	7.20919766316658
39.2388624299329	6.94440613718628
39.2108863724074	-15.4843105577743
40.0639540603398	8.38604465876451
41.8298281552974	6.95389497984366
34.1284768069388	-13.8521312391163
43.2062208822686	7.34966868568372
50.4496956018948	-0.558127900371861
47.1685661923597	-2.67097732664118
46.1625619228895	7.02921189209153
42.572874683892	7.98448347460223
42.7428456268753	-4.73210780609842
35.7294855078814	-12.0145124237025
47.0313384733195	-12.8206576638609
44.2453138616397	2.59221483932915
51.0951178425293	0.639915288142981
44.9338345073383	6.23839146785282
45.0568609700355	-5.55249750439058
47.5508294783501	7.25739576164485
39.0486813656518	7.33868952931302
32.7486542617303	0.722171810876119
45.1399799147969	-4.33515521222887
46.4934511975675	-13.2415430168923
35.6550501764262	-11.8632253094491
48.3664862211146	-0.858876327721887
41.7463622938503	-0.413458198168405
46.6789329160901	3.13696983304953
36.0235068488862	1.30668135625391
46.8940144328766	-3.04578612689705
50.6692936377037	0.0439810233834751
45.2942756283602	-5.99453676090663
36.5204751601984	-5.53942247659321
46.9803298014987	-13.0177460004755
44.9045089313724	2.05735026685632
40.8955503192557	-0.594234272442095
38.9311188856009	-1.62936676466664
40.7966231848435	-15.5226837926665
38.5933192934676	-1.82193269260274
43.9644595705756	-15.0114427485228
50.8925303588471	-0.457583144803942
46.6531118178093	-4.4285986088938
50.9793790256818	-0.124492675171094
33.4344747640506	-19.2426864607646
51.1464529014168	0.0810158976787138
40.5129257988828	-3.27547708715441
33.0113410107992	0.0392109928712163
48.2977558924165	6.52846216840838
48.0986886412324	6.92932109424513
33.0058870037361	0.404124972655675
34.5879078084641	-2.96604989941704
36.1063732162796	-10.4301101324259
36.2165677771083	-9.50432187442551
39.7017682035092	8.17755776985731
51.8888807789991	0.354242298807965
42.7332082697287	8.24126824441852
51.1237762783082	-0.236207743117077
41.196953791401	5.08876833825734
43.800175407561	-12.9451830130155
45.3197502644674	5.53977705557281
43.6545986949364	-12.9827673830189
37.2074331001479	3.77221887658281
40.6486159139279	4.95316299260739
36.9120304990212	-12.8987734301768
35.4216662440855	-2.00877860001463
36.0739105675684	0.167551842277048
43.7705751753612	6.25162971520407
42.3511523454757	2.31357634859057
44.2658651563243	0.93350504219067
44.6801060050065	-4.40510561370017
35.9062298023505	-0.0699778756592459
52.2157394288506	0.673179222020758
44.746863586142	-4.53697115572964
43.2438236603171	5.33131926781306
36.8598339835675	-19.5458638071232
45.5969461261309	2.68923054137905
38.2258767010578	5.80500603858122
46.5751110466144	3.29033937559857
41.8412629293561	0.929572725555106
43.3849522196398	7.39069205140822
42.6695805593172	6.78846107961715
46.3145876137977	7.42471049419739
52.1780536314705	0.448863312873766
47.3343758829859	2.1595534775211
32.7605870786282	-19.0999174339391
37.8994247512286	-3.04717898578262
41.9704353591095	7.86036972990046
40.5514618177035	1.78849824250919
45.9468007788774	7.21402611303659
35.8767056747692	-13.5349565199049
37.4907845585791	0.57270839228789
36.8398945736555	-9.40253534599618
42.2909206453017	-4.74931200903293
33.9200945807888	-3.3424221724188
36.9385148192251	-9.20763257705213
47.2310055831416	-0.902874490275846
39.7201426091684	7.81798151442147
43.0644408423848	5.75268913211579
51.3658034805878	-0.772015809761971
37.0380841284421	-4.92048346163185
43.8369969318673	-15.1407012519576
38.2480666937364	5.47135087016981
42.0842135854572	-1.89728373398406
45.6497708226013	-3.82692972670409
43.7192194611354	-12.9434439573784
39.443148387098	2.0442270770491
44.0207360707763	2.47931504930772
46.3527887346677	-3.39248902633648
43.683305423754	-13.0040031906434
38.7313497677058	7.66912010451055
41.1724734507492	4.93314663991469
38.1263128752634	5.79266421813682
36.6003248834352	-4.46446980028242
35.0110309706048	-6.88668107907498
35.5139309391884	-18.7441596107415
42.9519279010198	0.470193504527459
33.211731839257	-4.84534135924328
37.307300821232	3.41697020338999
44.1091032744569	7.77039377875194
34.4125627491399	-14.2479725859851
37.8374895410863	-20.2428593307889
35.4938986829586	-7.52643500737438
39.9684668336616	4.51460452234314
47.4883044869863	6.71240313204155
45.5324907403181	6.42232042759509
33.05650522074	-19.0513550048278
40.2189949107317	6.05816235350008
46.4239188674653	-13.3983987174474
33.6135916218115	-1.03959602567492
43.5879260063704	-13.0198945866514
37.2768163817749	6.6082060710785
47.8073452890128	6.5151381897782
34.978865770733	2.03689068110094
34.8733419159609	-0.251426356349123
41.2044519997928	-15.2052045989031
38.7144998633845	4.69325418879254
39.9799887093089	7.53795698113443
44.562614430831	3.71071129295735
38.7907486511973	5.32091699581673
44.7341057522004	3.98005569834122
39.4888622428005	-14.8399511437113
39.7617900097011	8.54374478844208
37.6003886179475	3.57022648057333
43.5396178912453	7.23323421833096
38.047183478196	5.90067972468704
39.4852526206307	6.84704471931117
45.9739441315061	2.24988462905393
42.489621132135	-0.725638222881399
48.648019428709	-0.36233365291283
34.2053043125404	-16.812592281601
45.849905149365	4.90127562600059
34.2171315651106	-6.40230643956478
32.6451642446964	-17.419669519633
37.5121710803734	5.53862249030145
36.1202371005899	-12.8870088605346
33.2445993702568	-5.72305211014908
35.349816341048	-19.8597399768351
34.0549268846993	-19.7750083830022
44.2800127068413	7.7689289119455
35.0977358239264	-20.3881299646185
44.4312213991092	2.00619030951336
35.4542915182983	-11.9389594610265
34.6911158743714	-3.89388854502864
39.5101103231164	-3.42007388978091
35.2339324675184	-20.0085333604804
36.6360435114991	-16.1869175877008
46.2546141649876	-3.73958632449103
38.1457759395969	4.05447930118338
39.2223194877598	-0.991596832163116
37.4809263337027	1.96099810989429
35.7453274929608	-16.0281848594015
39.2734863034777	-1.58131734367216
33.9086113202564	-19.6914891293779
35.1471684453394	-20.1356317902411
45.131177914199	-5.44967253785585
45.8612943311898	-4.16990357382042
40.8635603184808	-15.5090605161501
38.4365273804986	-18.8846164473327
44.009961686425	-5.2169184503902
46.9690615190541	-0.957764346921313
35.1759124902559	-16.5219975358665
41.0825509742031	-1.08994083033346
45.7676239344725	2.44941190539062
37.1372639744331	-19.2541531191574
38.5016809098155	1.20534417203904
47.9824796808449	-0.625158985780149
36.8239099828507	-11.051940870624
39.0831849726892	-0.277400000975192
39.7699000153879	-1.29126381652595
39.2673681240764	0.946817677335313
35.1653613121491	-19.8902441633634
34.2850058606891	-3.79501026892533
45.9568076423131	2.50170857360872
42.4468878102659	-0.358914661922096
41.5672779274705	-2.40397412940246
35.5069430436554	-16.2610631555171
36.386720391108	-9.9090775124725
34.3722910017436	-6.38378495442717
39.1867491987274	-16.5539815187398
38.5639019266402	-13.94316357105
36.5781723416534	-5.45675940480662
36.0638062211254	-14.8594245174183
36.3831062540753	-17.3529694285215
41.983475183529	7.1203964683427
38.418929111103	-13.732411818164
44.3221089363677	1.81079276671211
44.7371290940007	0.23947687015454
35.1386057197155	-17.0886046968709
38.0191028300279	-15.2165000624187
48.7517067963936	1.3195559143195
42.1987742737971	2.08881210105222
34.9441430155127	-9.04577695996092
40.8211212193064	-3.70097313497989
45.4841015799153	2.67975818491938
34.4598700796343	-14.3331878092769
36.700081205607	-12.8347195839323
34.1967978192177	-15.4792593569771
